age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
37,2,259846,8,11,2,0,0,4,1,3471,0,40,38,0
72,2,116640,15,10,2,9,0,4,1,3471,0,20,38,0
66,0,47358,0,6,2,2,0,4,1,3471,0,40,38,0
39,2,129597,9,13,2,11,0,4,1,3464,0,40,38,0
38,2,203836,11,9,2,11,0,4,1,3464,0,40,3,0
32,2,209103,15,10,2,3,0,4,1,3464,0,40,38,0
41,5,227734,11,9,2,0,0,4,1,3464,0,40,38,0
26,2,302097,11,9,2,6,0,4,1,3464,0,48,38,0
29,4,70604,11,9,2,4,0,4,1,3464,0,40,38,0
38,5,364958,11,9,2,0,0,4,1,3464,0,40,38,0
27,2,267325,11,9,2,11,5,4,0,3464,0,40,38,0
39,5,42186,11,9,2,0,5,1,0,3464,0,20,38,0
54,2,28683,11,9,2,11,0,4,1,3464,0,40,38,0
37,2,212512,11,9,2,6,0,4,1,3464,0,50,38,0
31,2,149507,8,11,2,2,0,4,1,3464,0,38,38,0
38,4,184456,11,9,2,7,0,4,1,3464,0,80,21,0
31,1,209103,15,10,2,10,0,4,1,3464,0,45,38,0
46,2,248059,11,9,2,2,0,4,1,3464,0,40,38,0
37,2,236990,15,10,2,6,0,4,1,3464,0,40,38,0
30,2,151001,4,3,2,6,0,4,1,3464,0,40,25,0
32,2,184440,15,10,2,6,0,4,1,3464,0,40,38,0
36,2,115360,0,6,2,6,3,4,0,3464,0,40,38,0
55,2,141727,9,13,2,0,5,4,0,3464,0,40,38,0
36,4,280169,15,10,2,4,0,4,1,3456,0,8,38,0
75,4,31428,11,9,2,4,0,4,1,3456,0,40,38,0
70,2,278139,11,9,2,11,0,4,1,3432,0,40,38,0
66,1,179285,11,9,2,3,0,4,1,3432,0,20,38,0
33,2,207267,0,6,5,7,4,4,0,3418,0,35,38,0
29,2,286452,7,12,0,11,4,4,0,3418,0,40,38,0
25,2,195914,15,10,4,11,3,2,0,3418,0,30,38,0
27,5,249362,15,10,2,13,0,4,1,3411,0,40,38,0
44,2,193459,8,11,2,2,0,4,1,3411,0,40,38,0
39,2,297847,6,5,2,7,5,2,0,3411,0,34,38,0
51,2,147954,11,9,2,0,5,2,0,3411,0,38,38,0
40,4,55363,11,9,2,2,0,4,1,3411,0,40,38,0
29,2,233421,9,13,2,2,0,4,1,3411,0,45,38,0
47,1,138342,1,7,2,13,0,4,1,3411,0,40,7,0
37,2,219546,9,13,2,3,2,4,1,3411,0,47,38,0
30,2,72887,11,9,2,2,3,1,1,3411,0,40,38,0
50,2,158948,5,4,2,2,0,4,1,3411,0,40,38,0
44,5,96249,15,10,2,3,0,4,1,3411,0,40,38,0
28,2,190836,11,9,2,2,0,4,1,3411,0,40,38,0
26,2,255193,1,7,2,3,0,4,1,3411,0,40,38,0
41,2,439919,4,3,2,4,0,4,1,3411,0,40,25,0
61,2,180382,4,3,2,5,0,4,1,3411,0,45,38,0
46,2,171228,11,9,2,6,0,4,1,3411,0,35,12,0
56,4,201318,6,5,2,3,2,4,1,3411,0,50,3,0
38,4,163204,11,9,2,2,0,4,1,3411,0,25,38,0
55,2,132887,11,9,2,13,0,2,1,3411,0,40,22,0
29,2,413297,15,10,2,3,0,4,1,3411,0,70,25,0
33,2,60567,11,9,2,2,0,4,1,3411,0,40,38,0
51,2,122159,15,10,6,9,1,4,0,3325,0,40,38,0
25,2,221757,11,9,0,2,1,4,1,3325,0,45,38,0
49,2,50282,15,10,0,6,1,4,1,3325,0,45,38,0
45,0,273194,11,9,4,13,1,2,1,3325,0,40,38,0
45,2,330535,11,9,4,0,1,4,1,3325,0,40,38,0
34,2,182177,11,9,0,2,1,4,1,3325,0,35,38,0
24,2,182812,15,10,4,0,3,4,0,3325,0,52,5,0
43,2,218558,9,13,3,9,1,4,1,3325,0,40,38,0
58,2,140363,11,9,0,6,1,4,1,3325,0,30,38,0
26,0,95806,15,10,4,2,1,4,1,3325,0,40,38,0
29,2,159768,11,9,4,6,1,4,1,3325,0,40,6,0
47,3,175958,9,13,4,11,1,4,1,3325,0,60,38,0
47,2,184005,11,9,0,3,1,0,0,3325,0,45,38,0
48,2,348144,15,10,0,13,1,4,1,3325,0,53,38,0
26,2,120238,9,13,4,2,1,4,1,3325,0,40,38,0
31,5,188900,7,12,4,0,1,4,0,3325,0,35,38,0
22,2,310152,15,10,4,7,1,4,1,3325,0,40,38,0
38,2,51100,9,13,0,3,1,4,1,3325,0,40,38,0
21,2,189888,11,9,4,5,1,4,1,3325,0,60,38,0
60,2,128367,15,10,0,9,4,4,1,3325,0,42,38,0
51,1,209320,14,15,4,9,1,4,1,3325,0,40,38,0
31,2,193231,9,13,4,12,1,4,1,3325,0,60,38,0
29,2,157612,9,13,4,11,1,4,0,3325,0,45,38,0
49,2,323798,15,10,0,3,1,4,1,3325,0,50,38,0
35,2,246449,11,9,4,7,1,4,1,3325,0,50,38,0
31,2,286406,11,9,4,3,1,4,1,3325,0,40,38,0
28,2,230856,15,10,4,9,1,2,0,3325,0,50,38,0
48,2,247685,15,10,0,2,1,4,1,3325,0,40,38,0
40,2,222011,12,14,4,9,1,4,0,3325,0,40,38,0
42,2,397346,11,9,4,2,1,4,1,3325,0,40,38,0
33,2,460408,11,9,4,11,1,4,1,3325,0,50,38,0
41,2,152742,8,11,0,12,1,4,0,3325,0,40,38,0
40,2,168071,8,11,0,12,1,4,1,3325,0,40,38,0
27,2,314240,7,12,4,3,1,4,1,3325,0,40,38,0
36,2,32709,15,10,0,11,1,4,0,3325,0,45,38,0
25,2,247025,9,13,4,11,1,4,1,3325,0,48,38,0
25,2,361493,9,13,4,11,1,4,1,3325,0,40,38,0
25,2,167835,9,13,4,3,1,4,0,3325,0,40,38,0
27,1,66824,9,13,4,9,1,0,0,3325,0,43,38,0
27,2,287476,11,9,4,2,1,2,1,3325,0,40,38,0
26,2,108019,11,9,4,2,3,4,1,3325,0,40,38,0
48,4,108557,15,10,0,11,1,4,0,3325,0,60,38,0
46,3,256909,11,9,3,4,1,4,1,3325,0,45,38,0
44,4,185057,9,13,0,3,1,4,0,3325,0,40,38,0
30,2,195576,15,10,4,9,3,4,1,3325,0,50,38,0
23,2,91733,9,13,4,12,3,4,0,3325,0,40,38,0
46,2,65353,15,10,0,13,3,4,1,3325,0,55,38,0
29,2,114158,9,13,4,3,3,4,0,3325,0,10,38,0
42,1,246862,15,10,0,12,1,4,0,3325,0,40,38,0
41,2,320744,11,9,4,2,1,4,1,3325,0,50,38,0
52,2,114228,11,9,0,2,1,4,1,3325,0,40,38,0
46,5,327786,8,11,0,12,1,4,0,3325,0,42,38,0
59,2,152968,15,10,5,0,2,4,1,3325,0,40,38,0
67,4,116057,11,9,0,3,1,4,0,3273,0,16,38,0
66,0,38621,8,11,6,7,4,2,0,3273,0,40,38,0
66,1,376506,10,16,0,9,1,4,0,3273,0,40,38,0
73,0,127858,15,10,6,12,1,4,0,3273,0,40,38,0
68,2,191581,12,14,4,9,1,4,0,3273,0,40,38,0
69,4,92472,0,6,3,4,1,4,1,3273,0,45,38,0
54,2,183611,15,10,2,11,0,4,1,3137,0,50,38,0
31,2,247328,6,5,2,6,0,4,1,3137,0,40,25,0
45,4,239093,15,10,2,3,0,0,1,3137,0,40,38,0
38,2,170020,11,9,2,6,0,4,1,3137,0,45,38,0
37,2,195148,11,9,2,2,3,4,1,3137,0,40,38,0
41,2,282948,15,10,2,12,0,2,1,3137,0,40,38,0
37,4,73199,9,13,2,11,0,1,1,3137,0,77,39,0
64,1,202984,11,9,2,2,0,4,1,3137,0,40,38,0
47,1,80282,9,13,2,9,0,4,1,3137,0,40,38,0
29,2,183627,11,9,2,6,0,4,1,3137,0,48,20,0
57,4,57071,15,10,2,2,0,4,1,3137,0,40,38,0
25,2,335005,15,10,2,10,0,4,1,3137,0,40,38,0
51,4,118259,11,9,2,2,0,4,1,3137,0,60,38,0
28,2,66777,8,11,2,7,2,4,0,3137,0,40,38,0
45,2,273194,11,9,2,6,0,2,1,3137,0,35,38,0
37,2,78928,6,5,2,7,0,4,1,3137,0,40,38,0
44,2,889965,11,9,2,5,5,4,0,3137,0,30,38,0
53,2,150980,15,10,2,6,0,4,1,3137,0,40,38,0
44,4,194636,11,9,2,2,0,4,1,3137,0,50,38,0
50,2,266945,11,9,2,6,5,4,0,3137,0,40,7,0
50,2,160572,11,9,2,6,0,4,1,3137,0,47,38,0
51,2,282549,11,9,2,6,0,2,1,3137,0,40,38,0
60,2,121319,5,4,2,6,0,4,1,3137,0,40,30,0
35,2,180686,11,9,2,2,0,4,1,3137,0,40,38,0
40,1,153489,11,9,2,7,2,4,1,3137,0,40,38,0
42,2,125280,9,13,2,3,0,4,1,3137,0,40,38,0
37,4,183735,11,9,2,9,0,4,1,3137,0,30,38,0
60,4,95445,15,10,2,13,0,4,1,3137,0,46,38,0
31,4,265807,8,11,2,3,0,4,1,3137,0,50,38,0
52,1,30118,15,10,2,10,0,4,1,3137,0,42,38,0
36,4,179896,11,9,2,9,5,4,0,3137,0,40,38,0
36,2,245090,15,10,2,2,0,4,1,3137,0,50,7,0
38,4,245372,15,10,2,9,0,4,1,3137,0,50,38,0
30,4,113838,8,11,2,11,0,4,1,3137,0,60,10,0
31,2,109055,11,9,2,4,0,4,1,3137,0,45,38,0
46,4,101722,15,10,2,3,0,4,1,3137,0,40,38,0
33,2,169879,9,13,2,9,0,4,1,3103,0,47,38,1
37,2,186934,1,7,2,6,0,4,1,3103,0,44,38,1
50,2,767403,11,9,2,6,0,4,1,3103,0,40,38,1
41,2,118212,9,13,2,2,0,4,1,3103,0,40,38,1
26,2,167350,15,10,2,12,0,4,1,3103,0,40,38,1
51,2,120173,8,11,2,2,0,4,1,3103,0,50,38,1
33,2,155343,11,9,2,11,0,4,1,3103,0,40,38,1
36,2,24106,11,9,2,2,0,4,1,3103,0,40,38,1
39,2,127772,11,9,2,11,0,4,1,3103,0,44,38,1
51,2,237735,11,9,2,5,0,4,1,3103,0,40,38,1
36,2,131239,9,13,2,9,0,4,1,3103,0,45,38,1
48,2,235646,15,10,2,11,0,4,1,3103,0,40,38,1
32,2,34104,11,9,2,3,0,4,1,3103,0,55,38,1
50,2,71417,11,9,2,2,0,4,1,3103,0,40,38,1
50,2,69345,8,11,2,13,0,4,1,3103,0,55,38,1
41,4,120539,15,10,2,6,0,4,1,3103,0,40,38,1
52,2,99307,7,12,2,11,0,4,1,3103,0,48,38,1
44,2,152629,9,13,2,0,0,4,1,3103,0,40,38,1
56,2,176118,11,9,2,2,0,4,1,3103,0,40,38,1
37,3,39089,15,10,2,3,0,4,1,3103,0,50,38,1
35,4,181705,11,9,2,2,0,4,1,3103,0,40,38,1
62,2,121319,9,13,2,9,0,4,1,3103,0,40,38,1
43,2,115323,9,13,2,3,0,4,1,3103,0,40,38,1
28,2,215955,9,13,2,3,0,4,1,3103,0,40,38,1
43,2,99212,8,11,2,3,0,4,1,3103,0,48,38,1
57,2,298507,9,13,2,9,0,4,1,3103,0,40,38,1
47,2,340982,15,10,2,6,0,1,1,3103,0,40,29,1
50,2,158294,8,11,2,12,0,4,1,3103,0,40,38,1
33,4,58702,8,11,2,9,5,4,0,3103,0,50,38,1
54,2,139703,15,10,2,2,0,4,1,3103,0,40,10,1
47,2,33710,9,13,2,3,0,4,1,3103,0,60,38,1
33,2,150570,9,13,2,9,0,4,1,3103,0,43,38,1
52,2,229983,14,15,2,9,5,4,0,3103,0,30,38,1
39,2,306646,15,10,2,11,0,4,1,3103,0,50,38,1
55,2,105582,11,9,2,5,0,4,1,3103,0,40,38,1
57,2,211804,9,13,2,9,0,4,1,3103,0,50,38,1
40,2,220977,10,16,2,3,0,1,1,3103,0,40,18,1
60,5,194252,12,14,2,3,5,4,0,3103,0,40,38,1
26,1,242464,11,9,2,10,0,4,1,3103,0,40,38,1
36,2,181382,8,11,2,6,0,4,1,3103,0,40,38,1
32,2,205152,11,9,2,3,0,4,1,3103,0,40,38,1
39,3,336226,11,9,2,3,0,4,1,3103,0,60,38,1
51,4,276456,7,12,2,11,0,4,1,3103,0,30,38,1
27,2,221366,15,10,2,9,0,4,1,3103,0,50,38,1
41,5,293485,15,10,2,0,5,4,0,3103,0,40,38,1
61,2,160942,12,14,2,11,0,4,1,3103,0,50,38,0
38,2,383239,0,6,2,2,0,4,1,3103,0,40,38,1
40,4,167081,12,14,2,11,0,4,1,3103,0,50,38,0
43,2,358199,15,10,2,11,0,4,1,3103,0,40,38,1
46,2,33842,15,10,2,13,0,4,1,3103,0,40,38,1
54,2,169719,9,13,2,11,0,4,1,3103,0,40,38,1
36,2,58343,9,13,2,12,0,4,1,3103,0,42,38,1
49,2,54772,11,9,2,2,0,4,1,3103,0,45,38,1
52,2,210736,15,10,2,3,0,4,1,3103,0,55,38,1
55,2,101468,11,9,2,2,0,4,1,3103,0,40,38,1
38,4,146042,9,13,2,9,0,1,1,3103,0,60,38,1
39,2,280570,9,13,2,3,0,4,1,3103,0,50,38,1
59,2,258579,15,10,2,13,0,4,1,3103,0,35,38,1
34,2,175856,9,13,2,3,0,4,1,3103,0,55,38,1
42,2,78765,15,10,2,2,0,4,1,3103,0,45,38,1
46,2,423222,15,10,2,2,0,4,1,3103,0,60,38,1
53,4,159876,11,9,2,2,0,2,1,3103,0,72,38,0
51,4,156802,11,9,2,4,0,4,1,3103,0,60,38,1
34,2,198265,15,10,2,12,0,4,1,3103,0,40,38,1
35,4,37778,8,11,2,4,0,4,1,3103,0,55,38,0
51,2,145409,15,10,2,2,0,4,1,3103,0,48,38,1
50,4,156951,7,12,2,6,0,4,1,3103,0,40,38,1
55,4,322691,12,14,2,11,0,4,1,3103,0,55,38,1
37,2,105803,11,9,2,2,0,4,1,3103,0,45,38,1
48,2,188432,11,9,2,6,0,4,1,3103,0,46,38,1
25,4,259299,15,10,2,2,0,4,1,3103,0,50,38,1
39,2,49020,9,13,2,11,0,4,1,3103,0,48,38,1
45,2,168598,2,8,2,0,5,2,0,3103,0,40,38,1
45,4,118081,15,10,2,7,0,4,1,3103,0,42,38,0
46,2,186172,9,13,2,9,0,4,1,3103,0,40,38,1
18,2,184016,11,9,2,8,1,4,0,3103,0,40,38,0
46,2,31432,11,9,2,0,5,4,0,3103,0,52,38,1
34,2,99872,12,14,2,3,0,1,1,3103,0,40,18,1
30,2,114912,9,13,2,3,0,4,1,3103,0,60,38,1
25,2,353795,15,10,2,0,5,2,0,3103,0,40,38,1
56,2,89922,11,9,2,13,0,4,1,3103,0,45,38,1
44,2,124747,11,9,2,3,5,4,0,3103,0,40,38,1
29,2,278637,9,13,2,11,0,4,1,3103,0,45,38,1
46,3,120902,9,13,2,3,0,4,1,3103,0,37,38,1
30,2,101345,9,13,2,11,5,4,0,3103,0,55,38,1
46,0,33794,9,13,2,12,0,4,1,3103,0,40,38,1
44,2,277488,15,10,2,6,0,4,1,3103,0,40,38,1
60,4,187794,11,9,2,13,0,4,1,3103,0,60,38,1
45,2,179659,9,13,2,2,0,4,1,3103,0,40,38,1
53,2,53197,12,14,2,9,0,4,1,3103,0,40,38,1
55,1,143949,12,14,2,9,5,4,0,3103,0,45,38,1
41,2,167106,9,13,2,0,0,1,1,3103,0,35,29,1
30,2,345522,11,9,2,13,0,4,1,3103,0,70,38,1
37,2,377798,15,10,2,2,0,4,1,3103,0,40,38,1
69,2,108196,6,5,4,2,2,4,1,2993,0,40,38,0
40,1,50442,15,10,4,0,4,0,0,2977,0,35,38,0
40,2,197923,9,13,4,0,4,2,0,2977,0,40,38,0
35,5,172475,9,13,4,3,1,1,0,2977,0,45,38,0
34,2,269723,11,9,0,3,4,4,0,2977,0,50,38,0
36,2,275653,5,4,3,6,4,4,0,2977,0,40,32,0
39,2,160728,11,9,0,6,4,4,1,2977,0,40,38,0
32,2,116055,11,9,4,0,4,2,0,2977,0,35,38,0
42,5,109462,9,13,0,0,4,2,0,2977,0,40,38,0
78,2,182977,11,9,6,7,1,2,0,2964,0,40,38,0
71,2,157909,15,10,4,7,1,4,0,2964,0,60,38,0
69,2,370888,7,12,0,0,1,4,0,2964,0,6,10,0
69,2,159522,5,4,0,6,4,2,0,2964,0,40,38,0
79,2,172220,5,4,6,8,1,4,0,2964,0,30,38,0
90,4,82628,11,9,4,3,1,4,1,2964,0,12,38,0
51,2,120914,5,4,2,2,0,4,1,2961,0,40,38,0
20,2,279538,1,7,2,5,2,4,1,2961,0,35,38,0
66,2,116468,12,14,2,9,0,4,1,2936,0,20,38,0
81,3,247232,0,6,2,3,5,4,0,2936,0,28,38,0
58,2,407138,5,4,2,6,0,4,1,2936,0,50,25,0
59,2,108496,15,10,0,2,1,4,1,2907,0,40,38,0
26,2,48718,0,6,4,0,1,4,0,2907,0,40,38,0
23,2,55674,9,13,4,10,1,4,0,2907,0,40,38,0
36,2,544686,11,9,4,0,2,4,0,2907,0,40,26,0
26,2,116044,1,7,5,2,2,4,1,2907,0,50,38,0
56,2,266091,9,13,4,9,1,4,0,2907,0,52,4,0
31,2,511289,11,9,4,4,1,4,1,2907,0,99,38,0
22,2,385077,11,9,4,2,3,4,1,2907,0,40,38,0
25,2,104993,6,5,4,5,3,2,1,2907,0,40,38,0
18,2,225859,15,10,4,13,3,4,1,2907,0,30,38,0
59,2,284834,9,13,2,0,5,4,0,2885,0,30,38,0
41,2,187821,11,9,2,6,0,4,1,2885,0,40,38,0
35,2,174856,11,9,2,13,0,4,1,2885,0,40,38,0
56,2,286487,11,9,2,2,0,4,1,2885,0,45,38,0
47,3,483596,11,9,2,3,0,4,1,2885,0,32,38,0
35,2,306678,11,9,2,6,0,4,1,2885,0,40,38,0
36,4,285020,11,9,2,2,0,4,1,2885,0,40,38,0
56,5,54260,10,16,2,9,1,1,1,2885,0,40,2,0
27,2,165365,11,9,2,6,0,1,1,2885,0,40,24,0
22,2,31387,9,13,2,0,3,0,0,2885,0,25,38,0
48,2,118889,11,9,2,11,0,4,1,2885,0,15,38,0
27,2,57052,11,9,2,2,0,4,1,2885,0,40,38,0
47,2,133969,9,13,2,3,0,1,1,2885,0,65,23,0
26,2,345405,11,9,2,11,0,4,1,2885,0,40,38,0
61,1,35001,5,4,2,0,0,4,1,2885,0,40,38,0
42,3,23813,15,10,2,9,0,0,1,2885,0,30,38,0
25,2,120238,15,10,2,11,0,4,1,2885,0,43,38,0
28,2,148429,11,9,2,6,0,4,1,2885,0,40,38,0
42,4,101709,8,11,2,2,0,1,1,2885,0,40,38,0
42,2,319016,11,9,2,13,0,4,1,2885,0,45,38,0
50,2,108933,6,5,2,2,0,4,1,2885,0,40,38,0
24,2,437666,11,9,2,2,0,4,1,2885,0,50,38,0
27,2,358636,15,10,2,2,0,4,1,2829,0,70,38,0
38,2,234962,11,9,2,5,0,4,1,2829,0,30,25,0
35,2,356838,15,10,2,12,0,4,1,2829,0,55,30,0
26,2,182178,15,10,2,2,0,4,1,2829,0,40,38,0
39,4,31848,15,10,2,4,0,4,1,2829,0,90,38,0
39,2,84954,15,10,2,11,0,4,1,2829,0,65,38,0
36,2,103323,7,12,2,6,0,4,1,2829,0,40,38,0
40,2,144594,11,9,2,0,0,4,1,2829,0,40,38,0
32,2,183811,11,9,2,5,0,4,1,2829,0,40,38,0
41,2,150533,11,9,2,11,0,4,1,2829,0,40,38,0
25,2,104097,9,13,2,2,0,4,1,2829,0,60,38,0
29,2,170301,11,9,2,0,5,4,0,2829,0,40,38,0
35,4,77146,11,9,2,2,0,4,1,2829,0,45,38,0
62,2,238913,15,10,2,12,0,4,1,2829,0,24,38,0
39,2,231141,11,9,2,6,0,4,1,2829,0,40,38,0
30,2,130021,5,4,2,2,0,4,1,2829,0,40,38,0
54,4,108435,15,10,2,13,0,4,1,2829,0,30,38,0
43,2,154210,11,9,2,7,0,1,1,2829,0,60,2,0
47,4,237731,11,9,2,4,0,4,1,2829,0,65,38,0
31,2,156763,11,9,2,11,0,4,1,2829,0,40,38,0
27,2,215955,15,10,2,0,0,4,1,2829,0,40,38,0
40,2,27821,8,11,2,13,0,4,1,2829,0,40,38,0
45,2,213140,0,6,2,2,0,4,1,2829,0,40,38,0
28,2,416577,11,9,2,2,0,2,1,2829,0,40,38,0
61,3,171831,11,9,2,3,0,4,1,2829,0,45,38,0
41,2,104892,15,10,2,0,0,4,1,2829,0,40,38,0
29,2,157308,1,7,2,5,5,1,0,2829,0,14,29,0
62,1,203525,5,4,2,2,0,4,1,2829,0,40,38,0
53,2,257940,11,9,2,6,0,4,1,2829,0,40,38,0
45,4,31478,9,13,2,11,0,4,1,2829,0,60,38,0
70,2,216390,6,5,2,6,5,4,0,2653,0,40,38,0
70,4,139889,15,10,2,4,0,4,1,2653,0,70,38,0
75,2,104896,11,9,2,11,0,4,1,2653,0,20,38,0
90,1,214594,5,4,2,10,0,4,1,2653,0,40,38,0
24,2,296045,5,4,2,2,0,4,1,2635,0,38,38,0
29,1,30069,11,9,2,7,5,4,0,2635,0,40,38,0
39,2,326342,1,7,2,7,0,2,1,2635,0,37,38,0
33,2,133503,11,9,2,10,0,4,1,2635,0,16,38,0
37,4,192251,0,6,2,7,5,4,0,2635,0,40,38,0
64,3,213574,11,9,2,2,0,4,1,2635,0,10,38,0
39,2,117166,0,6,2,6,0,4,1,2635,0,40,38,0
64,2,116084,11,9,2,2,0,4,1,2635,0,40,38,0
64,4,159938,11,9,2,2,0,4,1,2635,0,24,21,0
35,4,241469,6,5,2,2,0,4,1,2635,0,30,38,0
22,2,240817,11,9,4,11,3,4,0,2597,0,40,38,0
25,2,186925,15,10,4,7,1,4,1,2597,0,48,38,0
26,2,262617,11,9,4,2,2,4,1,2597,0,40,38,0
21,2,203924,15,10,4,0,1,4,1,2597,0,45,38,0
19,2,38294,11,9,4,5,2,4,1,2597,0,40,38,0
25,2,179953,12,14,4,9,3,4,0,2597,0,31,38,0
60,2,163729,11,9,0,12,4,4,0,2597,0,40,38,0
26,2,456618,15,10,4,0,3,4,1,2597,0,40,38,0
25,2,164229,11,9,0,7,1,4,1,2597,0,40,38,0
24,2,103277,11,9,4,0,1,4,0,2597,0,40,38,0
32,2,168138,7,12,0,11,1,4,1,2597,0,48,38,0
53,2,113176,11,9,0,11,1,4,0,2597,0,40,38,0
26,2,151551,15,10,5,11,3,0,1,2597,0,48,38,0
25,5,99076,9,13,4,7,1,4,0,2597,0,50,38,0
32,2,79870,15,10,2,3,3,4,0,2597,0,40,23,0
23,2,160951,11,9,4,2,3,2,1,2597,0,40,38,0
60,4,153356,11,9,0,11,1,2,1,2597,0,55,38,0
49,2,83622,7,12,5,0,1,4,0,2597,0,40,38,0
23,2,239663,15,10,4,5,3,4,1,2597,0,50,38,0
25,2,222539,0,6,4,13,1,4,1,2597,0,50,38,0
40,2,82465,15,10,2,6,0,4,1,2580,0,40,38,0
37,2,34378,5,4,2,4,0,4,1,2580,0,60,38,0
28,2,212091,11,9,2,6,0,4,1,2580,0,40,38,0
22,3,269583,5,4,2,2,0,4,1,2580,0,40,38,0
63,2,133144,11,9,2,7,0,4,1,2580,0,20,38,0
24,2,141113,5,4,2,11,0,4,1,2580,0,40,38,0
30,2,326199,6,5,2,2,0,4,1,2580,0,40,38,0
27,2,198188,11,9,2,0,0,4,1,2580,0,45,38,0
55,2,154580,0,6,2,7,0,2,1,2580,0,40,38,0
59,4,144071,4,3,2,7,0,4,1,2580,0,15,7,0
40,2,367533,15,10,2,6,0,4,1,2580,0,40,38,0
64,2,75577,5,4,2,0,0,4,1,2580,0,50,38,0
69,2,165017,11,9,6,6,4,4,1,2538,0,40,38,0
23,2,211046,11,9,4,11,1,4,0,2463,0,40,38,0
26,5,203279,14,15,4,9,1,1,1,2463,0,50,18,0
48,2,161187,11,9,4,0,1,4,0,2463,0,40,38,0
34,2,394447,9,13,4,9,1,4,1,2463,0,50,9,0
36,2,100681,15,10,4,0,1,4,1,2463,0,40,38,0
34,2,112820,11,9,5,5,1,4,1,2463,0,40,38,0
31,2,194293,15,10,4,0,1,4,0,2463,0,38,38,0
24,2,229393,1,7,4,4,4,4,1,2463,0,40,38,0
28,2,54042,8,11,4,7,1,4,0,2463,0,35,38,0
26,2,333677,9,13,4,3,3,4,1,2463,0,35,38,0
30,2,139012,8,11,4,0,2,1,1,2463,0,40,39,0
61,2,149981,11,9,2,0,5,4,0,2414,0,5,38,0
67,4,127543,0,6,2,4,0,4,1,2414,0,80,38,0
68,4,195881,11,9,2,4,0,4,1,2414,0,40,38,0
65,6,172949,11,9,2,13,0,4,1,2414,0,20,38,0
59,2,328525,11,9,2,0,0,4,1,2414,0,15,38,0
72,2,156310,0,6,2,7,0,4,1,2414,0,12,38,0
30,2,59496,9,13,2,11,0,4,1,2407,0,40,38,0
50,4,30653,12,14,2,4,0,4,1,2407,0,98,38,0
35,2,234901,15,10,2,2,0,4,1,2407,0,40,38,0
39,2,328466,1,7,2,7,0,4,1,2407,0,70,25,0
31,2,211334,15,10,2,2,0,4,1,2407,0,65,38,0
26,2,143068,15,10,2,3,0,4,1,2407,0,50,38,0
25,2,297154,11,9,2,5,0,4,1,2407,0,40,38,0
28,2,38309,8,11,2,0,0,4,1,2407,0,40,38,0
42,2,212894,8,11,2,0,0,4,1,2407,0,40,38,0
45,2,358886,2,8,2,0,0,4,1,2407,0,50,38,0
42,2,322385,8,11,2,6,0,4,1,2407,0,40,38,0
53,2,178356,7,12,2,3,0,4,1,2407,0,99,38,0
24,2,41838,15,10,2,2,0,4,1,2407,0,40,38,0
32,2,178615,11,9,2,2,0,4,1,2407,0,40,38,0
22,2,190968,15,10,2,2,0,4,1,2407,0,40,38,0
36,4,224886,9,13,2,3,0,4,1,2407,0,40,38,0
55,2,202220,11,9,2,7,5,2,0,2407,0,35,38,0
49,2,251180,5,4,2,13,0,4,1,2407,0,50,38,0
69,2,130060,11,9,5,13,4,2,0,2387,0,40,38,0
25,2,173212,7,12,4,4,1,4,1,2354,0,45,38,0
44,2,83508,14,15,0,9,1,4,0,2354,0,99,38,0
24,2,180060,7,12,4,2,1,4,1,2354,0,40,38,0
42,2,30824,12,14,0,9,1,4,0,2354,0,16,38,0
44,0,240628,7,12,0,3,1,4,0,2354,0,40,38,0
38,2,203761,8,11,4,12,1,4,0,2354,0,40,38,0
28,2,112403,11,9,4,2,4,4,1,2354,0,40,38,0
35,2,183898,11,9,0,2,4,4,1,2354,0,40,38,0
41,2,322980,11,9,5,0,1,2,1,2354,0,40,38,0
26,2,195734,11,9,4,0,3,4,0,2354,0,40,38,0
68,0,232151,15,10,0,0,2,2,0,2346,0,40,38,0
75,4,242108,11,9,0,11,1,4,1,2346,0,15,38,0
69,2,130413,9,13,6,3,1,4,0,2346,0,15,38,0
65,2,105116,15,10,6,0,1,4,0,2346,0,40,38,0
71,2,269708,9,13,0,12,3,4,0,2329,0,16,38,0
70,4,280639,11,9,6,7,2,4,0,2329,0,20,38,0
72,2,107814,12,14,4,9,1,4,1,2329,0,60,38,0
78,2,135566,11,9,6,11,4,4,0,2329,0,12,38,0
65,2,192133,11,9,2,2,0,4,1,2290,0,40,11,0
63,4,179400,11,9,2,2,0,4,1,2290,0,20,38,0
66,4,174995,7,12,2,2,0,4,1,2290,0,30,17,0
65,4,78875,15,10,2,3,0,4,1,2290,0,40,38,0
72,1,259762,11,9,2,3,0,4,1,2290,0,10,38,0
73,1,232871,5,4,2,10,0,4,1,2228,0,10,38,0
60,2,39952,6,5,2,6,0,4,1,2228,0,37,38,0
55,4,105582,12,14,2,11,0,4,1,2228,0,50,38,0
28,2,89718,11,9,4,11,1,4,0,2202,0,48,38,0
31,2,19302,7,12,4,0,1,4,1,2202,0,38,38,0
29,4,189346,15,10,0,2,1,4,1,2202,0,50,38,0
53,2,233780,8,11,0,0,1,2,0,2202,0,40,38,0
